model_id,requested_model_id,device,actual_dtype,prompt_idx,prompt_text,requested_context_length,effective_context_length,layer_idx,head_idx,sketch_dim,theta,false_elimination_rate,elimination_rate,resurrection_rate,top8_overlap,top16_overlap,top32_overlap,topk_overlap,rank_correlation,rank_corr_sample_size,eliminated_count,false_eliminated_count,total_tokens,survivor_count
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,4,128,0.3,0.0,0.0,1.0,0.125,0.3125,0.40625,0.40625,0.924198248521075,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,4,128,0.5,0.0,0.0,1.0,0.125,0.3125,0.40625,0.40625,0.924198248521075,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37656732460039527,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37656732460039527,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37656732460039527,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37656732460039527,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37656732460039527,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6049037309541434,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6049037309541434,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6049037309541434,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6049037309541434,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,32,0.5,0.0,0.0009765625,0.9990234375,0.0,0.0,0.0,0.0,0.6049037309541434,20000,1,0,1024,1023
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,64,0.05,0.0,0.0,1.0,0.625,0.5,0.6875,0.6875,0.9096893298944524,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,64,0.1,0.0,0.0,1.0,0.625,0.5,0.6875,0.6875,0.9096893298944524,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,64,0.2,0.0,0.0,1.0,0.625,0.5,0.6875,0.6875,0.9096893298944524,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,64,0.3,0.0,0.0,1.0,0.625,0.5,0.6875,0.6875,0.9096893298944524,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,64,0.5,0.0,0.0,1.0,0.625,0.5,0.6875,0.6875,0.9096893298944524,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,128,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8696714543227444,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,128,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8696714543227444,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,128,0.2,1.0,0.0009765625,0.9990234375,0.0,0.0,0.0,0.0,0.8696714543227444,20000,1,1,1024,1023
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,128,0.3,0.0,0.0009765625,0.9990234375,0.0,0.0,0.0,0.0,0.8696714543227444,20000,1,0,1024,1023
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,4,8,128,0.5,0.0,0.0009765625,0.9990234375,0.0,0.0,0.0,0.0,0.8696714543227444,20000,1,0,1024,1023
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,16,0.05,0.0,0.0,1.0,0.25,0.125,0.09375,0.09375,0.7630247645629203,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,16,0.1,0.0,0.0,1.0,0.25,0.125,0.09375,0.09375,0.7630247645629203,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,16,0.2,0.0,0.0,1.0,0.25,0.125,0.09375,0.09375,0.7630247645629203,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,16,0.3,0.0,0.0,1.0,0.25,0.125,0.09375,0.09375,0.7630247645629203,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,16,0.5,0.0,0.0,1.0,0.25,0.125,0.09375,0.09375,0.7630247645629203,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9026200923111696,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9026200923111696,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9026200923111696,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9026200923111696,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0625,0.0625,0.9026200923111696,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,64,0.05,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.8973798034960551,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,64,0.1,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.8973798034960551,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,64,0.2,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.8973798034960551,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,64,0.3,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.8973798034960551,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,64,0.5,0.0,0.0,1.0,0.0,0.0625,0.125,0.125,0.8973798034960551,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,128,0.05,0.0,0.0,1.0,0.0,0.0625,0.34375,0.34375,0.920943242631894,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,128,0.1,0.0,0.0,1.0,0.0,0.0625,0.34375,0.34375,0.920943242631894,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,128,0.2,0.0,0.0,1.0,0.0,0.0625,0.34375,0.34375,0.920943242631894,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,128,0.3,0.0,0.0,1.0,0.0,0.0625,0.34375,0.34375,0.920943242631894,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,0,128,0.5,0.0,0.0,1.0,0.0,0.0625,0.34375,0.34375,0.920943242631894,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9198960929851802,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9198960929851802,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9198960929851802,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9198960929851802,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9198960929851802,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8587358685050557,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8587358685050557,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8587358685050557,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8587358685050557,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8587358685050557,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,64,0.05,0.0,0.0,1.0,0.125,0.3125,0.5,0.5,0.9697584714652597,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,64,0.1,0.0,0.0,1.0,0.125,0.3125,0.5,0.5,0.9697584714652597,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,64,0.2,0.0,0.0,1.0,0.125,0.3125,0.5,0.5,0.9697584714652597,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,64,0.3,0.0,0.0,1.0,0.125,0.3125,0.5,0.5,0.9697584714652597,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,64,0.5,0.0,0.0,1.0,0.125,0.3125,0.5,0.5,0.9697584714652597,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,128,0.05,0.0,0.0,1.0,0.625,0.5,0.5,0.5,0.9841827311704212,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,128,0.1,0.0,0.0,1.0,0.625,0.5,0.5,0.5,0.9841827311704212,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,128,0.2,0.0,0.0,1.0,0.625,0.5,0.5,0.5,0.9841827311704212,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,128,0.3,0.0,0.0,1.0,0.625,0.5,0.5,0.5,0.9841827311704212,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,4,128,0.5,0.0,0.0,1.0,0.625,0.5,0.5,0.5,0.9841827311704212,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8134602355319808,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8134602355319808,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8134602355319808,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8134602355319808,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8134602355319808,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8721470359366571,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8721470359366571,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8721470359366571,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8721470359366571,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8721470359366571,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,64,0.05,0.0,0.0,1.0,0.375,0.625,0.8125,0.8125,0.9646416761414127,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,64,0.1,0.0,0.0,1.0,0.375,0.625,0.8125,0.8125,0.9646416761414127,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,64,0.2,0.0,0.0,1.0,0.375,0.625,0.8125,0.8125,0.9646416761414127,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,64,0.3,0.0,0.0,1.0,0.375,0.625,0.8125,0.8125,0.9646416761414127,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,64,0.5,0.0,0.0,1.0,0.375,0.625,0.8125,0.8125,0.9646416761414127,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,128,0.05,0.0,0.0,1.0,0.0,0.1875,0.25,0.25,0.9584346417125553,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,128,0.1,0.0,0.0,1.0,0.0,0.1875,0.25,0.25,0.9584346417125553,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,128,0.2,0.0,0.0,1.0,0.0,0.1875,0.25,0.25,0.9584346417125553,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,128,0.3,0.0,0.0,1.0,0.0,0.1875,0.25,0.25,0.9584346417125553,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",1024,1024,8,8,128,0.5,0.0,0.0,1.0,0.0,0.1875,0.25,0.25,0.9584346417125553,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8288283748046926,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8288283748046926,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8288283748046926,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8288283748046926,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8288283748046926,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,32,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.909518287290342,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,32,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.909518287290342,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,32,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.909518287290342,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,32,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.909518287290342,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,32,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.909518287290342,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,64,0.05,0.0,0.0,1.0,0.25,0.5,0.59375,0.59375,0.9504329987374388,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,64,0.1,0.0,0.0,1.0,0.25,0.5,0.59375,0.59375,0.9504329987374388,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,64,0.2,0.0,0.0,1.0,0.25,0.5,0.59375,0.59375,0.9504329987374388,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,64,0.3,0.0,0.0,1.0,0.25,0.5,0.59375,0.59375,0.9504329987374388,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,64,0.5,0.0,0.0,1.0,0.25,0.5,0.59375,0.59375,0.9504329987374388,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,128,0.05,0.0,0.0,1.0,0.75,0.6875,0.59375,0.59375,0.9614582290123087,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,128,0.1,0.0,0.0,1.0,0.75,0.6875,0.59375,0.59375,0.9614582290123087,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,128,0.2,0.0,0.0,1.0,0.75,0.6875,0.59375,0.59375,0.9614582290123087,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,128,0.3,0.0,0.0,1.0,0.75,0.6875,0.59375,0.59375,0.9614582290123087,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,0,128,0.5,0.0,0.0,1.0,0.75,0.6875,0.59375,0.59375,0.9614582290123087,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,16,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9393244847531178,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,16,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9393244847531178,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,16,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9393244847531178,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,16,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9393244847531178,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,16,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9393244847531178,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,32,0.05,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.9080087162468622,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,32,0.1,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.9080087162468622,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,32,0.2,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.9080087162468622,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,32,0.3,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.9080087162468622,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,32,0.5,0.0,0.0,1.0,0.0,0.0,0.09375,0.09375,0.9080087162468622,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,64,0.05,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.9755352716259356,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,64,0.1,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.9755352716259356,20000,0,0,1024,1024
gpt2,meta-llama/Llama-3.2-1B-Instruct,cpu,float32,1,"In a long document about climate change, the key finding was that",2048,1024,0,4,64,0.2,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.9755352716259356,20000,0,0,1024,1024
